Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Cart_Abandonment_Rate_log,Discount_Usage_Rate_log,Recency,Frequency,Monetary,Engagement_Index,Support_Intensity,Purchase_to_Login_Ratio,Discount_to_Order_Value,Return_to_Purchase_Ratio,Signup_Quarter_Num,Lifetime_Value_Squared,High_Returns_Flag,Cross_Channel_Engagement,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,City_Bangalore,City_Berlin,City_Birmingham,City_Brisbane,City_Calgary,City_Chennai,City_Chicago,City_Cologne,City_Delhi,City_Frankfurt,City_Glasgow,City_Hamburg,City_Houston,City_Hyderabad,City_Kyoto,City_Leeds,City_London,City_Los Angeles,City_Lyon,City_Manchester,City_Marseille,City_Melbourne,City_Montreal,City_Mumbai,City_Munich,City_Nagoya,City_New York,City_Nice,City_Osaka,City_Ottawa,City_Paris,City_Perth,City_Phoenix,City_Sydney,City_Tokyo,City_Toronto,City_Toulouse,City_Vancouver,City_Yokohama,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4,Membership_Stage_Growing,Membership_Stage_Newbie,Seasonal_Activity_Low,Seasonal_Activity_Moderate,Seasonal_Activity_Peak,Cluster,Segment_Name,Anomaly_Flag
44.0,5.6,11.0,19.3,9.1,64.6,4.0,10.0,91.24,84.0,18.8,5.4,4.0,5.0,2.0,22.24,23.6,2.0,911.56,1112.0,1,4.183575695950044,2.9856819377004897,281.0,1.7853954650955186,912.4,12.454619447812433,0.45454545454545453,0.8333333333333334,0.20381613183000868,0.49090909090909096,3,830941.6336,0,524.864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
18.0,1.4,17.0,38.9,8.5,60.6,6.0,15.6,147.08,26.0,36.6,2.7,9.1,6.0,5.0,44.4,12.7,3.0,2019.06,642.0,1,4.120661870539474,3.6270040503958487,339.0,11.13490364025696,2294.4480000000003,17.78030266511297,0.36144578313253006,0.8666666666666667,0.24716369529983792,0.16265060240963855,4,4076603.2835999997,0,563.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
26.0,3.9,9.0,20.6,4.5,70.7,0.0,5.0,118.01,19.0,31.9,7.1,19.7,3.0,2.0,0.0,11.82,2.0,570.3,1867.0,0,4.272490747605575,3.493472657771326,346.0,1.2817226352217381,590.0500000000001,9.413997555407871,0.5,0.5,0.2680447021258717,1.1833333333333333,1,325242.08999999997,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
33.0,3.8,5.0,23.3,9.7,57.3,3.0,8.0,111.21,34.0,41.4,12.8,21.0,4.0,3.0,21.6,11.9,2.0,1064.73,1672.0,0,4.065602093356446,3.7471483622379123,331.0,2.104709287029729,889.68,10.415957996233013,0.4444444444444444,1.3333333333333333,0.3689510738793334,1.4222222222222223,1,1133649.9729,1,257.04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
25.0,0.9,5.0,11.4,3.6,77.4,1.0,12.0,149.24,30.0,53.6,5.4,19.7,10.0,1.0,33.8,16.6,4.0,2007.18,236.0,1,4.361823927356363,4.000033882750859,335.0,13.318534961154272,1790.88,5.898285434949351,0.7692307692307693,2.0,0.35676251331203407,0.4153846153846154,3,4028771.5524000004,0,561.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,Cost-Sensitive,0
38.0,3.8,22.0,29.4,13.0,51.2,11.0,17.0,115.96,13.0,40.2,14.9,7.8,9.0,5.0,44.0,20.3,4.0,2210.5,3166.0,1,3.955082494888593,3.7184382563554808,352.0,4.472507234938175,1971.32,20.334700854604566,0.5,0.7391304347826086,0.3437072503419973,0.8277777777777778,1,4886310.25,1,893.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
33.0,4.0,12.0,31.0,14.4,48.3,8.0,18.2,135.29,42.0,29.76,9.7,21.6,3.0,5.0,51.4,27.7,2.0,2217.43,2474.650303855675,0,3.8979240810486444,3.4262151446374434,323.0,4.548862784303924,2462.278,17.497196829920536,0.15625,1.4,0.21835791327316753,0.5052083333333334,4,4916995.804899999,1,1423.78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
32.0,0.7,23.0,38.3,11.1,45.8,5.0,13.0,198.39,54.0,27.8,3.7,42.6,2.0,6.0,38.5,35.6,2.0,2676.49,1820.0,0,3.845883202923601,3.3603753871419,311.0,18.544935805991443,2579.0699999999997,21.38371690568549,0.14285714285714285,0.5416666666666666,0.13942524700336026,0.2642857142857143,2,7163598.720099999,0,1370.6000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
48.0,2.3,6.0,14.64,1.0,63.9,1.0,4.0,82.19,21.0,41.9,1.3,19.7,8.0,1.0,22.7,12.72,1.0,310.91,0.0,1,4.1728476237100445,3.758871825933971,344.0,1.738374619730552,328.76,4.445262812265389,1.6,0.5714285714285714,0.5036663060463998,0.26,2,96665.02810000001,0,288.744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
39.0,6.5,0.0,17.3,5.9,69.1,3.0,4.0,107.53,84.0,75.0,4.6,0.0,6.0,1.0,18.0,4.4,4.0,446.82,1020.0,1,4.249922794040544,4.330733340286331,281.0,0.6152899553914782,430.12,0.0,1.2,4.0,0.6910531650234958,0.9199999999999999,2,199648.11239999998,0,79.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,Cost-Sensitive,0
24.0,1.8,15.0,38.6,8.0,49.5,7.0,15.6,189.66,84.0,80.28,8.2,8.4,5.0,6.0,30.9,24.9,4.0,2414.7,3315.0,0,3.9219733362813143,4.397899983830172,281.0,8.661854525263742,2958.696,16.669510625797294,0.3012048192771084,0.975,0.42106367355501945,0.49397590361445776,4,5830776.089999999,1,769.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
30.0,1.2,20.0,31.7,12.0,64.4,8.0,16.0,138.44,3.0,72.2,11.5,45.7,7.0,4.0,53.5,24.3,4.0,2573.01,3039.0,1,4.180522258463153,4.293195420967266,362.0,13.322231473771858,2215.04,19.66784761014759,0.4117647058823529,0.7619047619047619,0.5177854274239817,0.6764705882352942,1,6620380.460100001,1,1300.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,0
47.0,3.7,16.0,36.2,5.5,47.3,8.0,12.0,152.2,24.0,44.9,4.1,33.0,0.0,2.0,40.8,23.1,1.0,1836.53,1987.5700257501971,0,3.877431560658527,3.8264651170664994,341.0,3.242366927857336,1826.3999999999999,14.71398856614601,0.0,0.7058823529411765,0.29308093994778067,0.3153846153846154,1,3372842.4409,0,942.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
40.0,3.2,0.0,19.1,6.26,68.1,3.0,9.0,97.78,49.0,21.0,7.4,17.2,4.0,2.0,24.94,2.0,5.0,875.88,1707.0,0,4.235554730773624,3.091042453358316,316.0,2.8116213683223994,880.02,0.0,0.4,9.0,0.21259364243774043,0.74,2,767165.7744,0,49.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,0
52.0,3.3,19.0,33.8,10.8,61.5,3.0,9.0,138.13,37.0,34.5,8.7,12.0,2.0,1.0,14.0,14.9,1.0,1175.91,1640.1117566562984,0,4.135166556742356,3.56953269648137,328.0,2.7264465313541355,1243.17,19.07061442590133,0.2,0.45,0.24796952490476534,0.8699999999999999,3,1382764.3281000003,1,208.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
48.0,6.1,11.0,25.6,11.4,75.5,7.0,12.0,137.14,6.0,32.5,3.6,17.9,8.0,1.0,32.62,29.1,3.0,1350.5,2301.0,0,4.33729074083249,3.5115454388310208,359.0,1.9668906736600558,1645.6799999999998,14.751827792262615,0.6153846153846154,1.0,0.23526856811929928,0.27692307692307694,3,1823850.25,0,949.242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
33.0,2.5,9.0,17.380000000000003,4.9,69.0,1.0,9.1,81.56,1.0,71.75999999999999,7.6,12.1,5.0,1.0,29.3,12.1,5.0,474.24,1219.0,0,4.248495242049359,4.287166353649921,364.0,3.638544582167133,742.196,9.151580843049844,0.49504950495049505,0.9099999999999999,0.8691860465116278,0.7524752475247525,4,224903.57760000002,0,354.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
55.0,1.4,9.0,29.8,12.5,40.0,5.0,14.0,90.96,3.0,36.1,1.5,33.1,1.0,2.0,37.2,29.1,1.0,1279.08,1853.0,1,3.713572066704308,3.6136169696133895,362.0,9.992862241256248,1273.4399999999998,14.966592317018849,0.06666666666666667,1.4,0.3925619834710744,0.1,3,1636045.6463999997,0,1082.5200000000002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
56.0,1.7,18.0,30.9,9.5,69.0,5.0,11.0,71.34,57.0,40.2,6.4,27.7,2.0,3.0,49.3,17.580000000000002,4.0,702.52,1946.0,0,4.248495242049359,3.7184382563554808,308.0,6.466784244562023,784.74,17.41746166203429,0.16666666666666666,0.5789473684210527,0.5557091512303014,0.5333333333333333,3,493534.3504,0,866.6940000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
18.0,3.6,18.0,30.9,7.1,44.8,7.0,10.0,174.01,47.0,27.5,1.0,34.1,3.0,2.0,28.6,27.1,3.0,2056.22,1910.7759646873735,1,3.824284091120139,3.349904087274605,318.0,2.77700638711469,1740.1,15.806283886205948,0.2727272727272727,0.5263157894736842,0.15713387806411064,0.09090909090909091,1,4228040.688399999,0,775.0600000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
38.0,4.6,7.0,24.9,9.1,51.8,3.0,12.0,78.78,14.0,4.8,6.9,23.7,5.0,0.0,39.5,12.2,2.0,971.89,2432.0,0,3.966511190712216,1.7578579175523736,351.0,2.6081286676809388,945.36,11.662176049515912,0.38461538461538464,1.5,0.06016545500125344,0.5307692307692308,1,944570.1721,0,481.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
31.0,5.8,20.0,31.2,5.3,59.5,5.0,11.0,167.89,29.0,33.4,3.8,33.8,2.0,5.0,32.1,21.5,1.0,1669.79,2915.0,1,4.102643365036796,3.5380565643793527,336.0,1.896224788829512,1846.79,14.898875341144226,0.16666666666666666,0.5238095238095238,0.19776185682988928,0.31666666666666665,3,2788198.6440999997,0,690.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
34.0,0.9,4.0,28.1,10.7,62.0,3.0,9.0,126.33,19.0,21.2,4.3,14.9,5.0,3.0,34.1,16.0,3.0,1302.2,1672.6965752058102,0,4.143134726391533,3.100092288878234,346.0,9.988901220865705,1136.97,10.634490712576394,0.5,1.8,0.1664965051441137,0.43,2,1695724.84,0,545.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
28.0,1.2,12.0,26.7,7.3,55.5,3.0,4.0,173.87,55.0,8.2,5.3,14.0,3.0,0.0,38.5,14.1,5.0,788.66,236.0,1,4.034240638152395,2.2192034840549946,310.0,3.3305578684429644,695.48,13.274101144625392,0.6,0.3076923076923077,0.04689197689712357,1.06,2,621984.5956,0,542.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
26.0,2.3,21.0,30.2,10.0,47.9,3.0,12.0,101.46,9.0,46.6,4.0,14.3,3.0,3.0,41.0,17.1,2.0,1156.45,1787.0,0,3.8897773964808264,3.8628327612373745,356.0,5.215123859191657,1217.52,18.510099185126332,0.23076923076923078,0.5454545454545454,0.45481163380831546,0.3076923076923077,1,1337376.6025,0,701.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
48.0,1.1,8.0,39.6,9.8,42.5,7.0,13.0,223.29,5.0,40.2,0.4,22.2,12.0,5.0,28.4,25.54,5.0,3334.93,2171.0,1,3.7727609380946383,3.7184382563554808,360.0,11.807447774750226,2902.77,14.588268551881901,0.8571428571428571,1.4444444444444444,0.17923224396986046,0.028571428571428574,2,11121758.104899999,0,725.3359999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
23.0,2.9,16.0,28.0,8.5,70.0,2.0,9.0,87.16,21.0,60.8,1.1,36.1,4.0,1.0,0.0,17.0,1.0,671.77,1375.0,0,4.2626798770413155,4.123903364463645,344.0,3.1023784901758016,784.4399999999999,15.615850643559416,0.4,0.5294117647058824,0.6896551724137931,0.11000000000000001,2,451274.93289999996,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
39.0,2.9,7.0,24.8,8.5,66.0,1.0,13.0,91.61,0.0,43.3,5.4,32.8,4.0,1.0,40.9,20.1,1.0,1131.15,3793.0,0,4.204692619390966,3.7909846770510898,365.0,4.48121337469838,1190.93,11.384733849041684,0.2857142857142857,1.625,0.4675521002051614,0.38571428571428573,3,1279500.3225000002,0,822.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
21.0,3.5,28.0,56.5,12.9,17.1,8.0,21.0,195.91,3.0,45.1,12.6,63.1,5.0,3.0,82.5,34.0,4.0,3500.27375,3116.772829523894,0,2.89591193827178,3.8308129500026027,362.0,5.998286203941731,4114.11,27.327426180667047,0.22727272727272727,0.7241379310344828,0.22903864709765884,0.5727272727272728,3,12251916.324939061,1,2805.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,Cost-Sensitive,1
53.0,2.0,13.0,23.2,8.040000000000001,64.7,2.0,9.1,162.84,21.0,14.4,5.7,9.7,7.0,6.0,23.7,5.8,3.0,943.31,1634.0,1,4.185098925490565,2.7343675094195836,344.0,4.5477261369315345,1481.844,13.434735750131523,0.6930693069306931,0.65,0.087890625,0.5643564356435644,4,889833.7560999999,0,137.45999999999998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
38.0,1.5,24.0,50.9,11.459999999999999,20.1,9.0,21.0,36.89,12.0,21.2,3.1,52.6,4.0,2.0,71.5,27.1,1.0,739.69,3515.0,0,3.0492730404820207,3.100092288878234,353.0,13.990672884743505,774.69,24.10115637547481,0.18181818181818182,0.84,0.5595143837424122,0.1409090909090909,2,547141.2961,0,1937.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
46.0,3.6,17.0,28.6,12.0,39.1,5.0,15.0,230.525,12.0,80.1,4.5,31.0,2.0,5.0,33.6,27.6,3.0,3500.27375,1862.0,0,3.6913763343125234,4.395682961121367,353.0,4.165509580672036,3457.875,18.002468797178125,0.125,0.8333333333333334,0.34596695821185613,0.28125,2,12251916.324939061,0,927.3600000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,0
40.0,2.0,11.0,18.1,5.8,48.0,2.0,9.0,130.79,20.0,31.8,2.1,19.0,6.0,0.0,22.8,8.0,3.0,1211.05,2724.0,0,3.8918202981106265,3.490428515390098,345.0,4.497751124437781,1177.11,10.491391280942137,0.6,0.75,0.24129296608240383,0.21000000000000002,1,1466642.1024999998,0,182.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cost-Sensitive,0
34.0,0.9,16.0,15.2,9.0,78.0,0.0,8.0,100.62,26.0,49.9,2.7,0.0,7.0,2.0,22.6,9.2,3.0,945.56,3834.0,1,4.3694478524670215,3.929862923556477,339.0,8.879023307436182,804.96,12.98380626627837,0.7777777777777778,0.47058823529411764,0.4910450698681362,0.30000000000000004,1,894083.7135999999,0,207.92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cost-Sensitive,0
38.0,2.9,11.0,38.0,12.0,51.9,7.0,15.0,65.03,16.0,74.9,7.0,36.8,1.0,1.0,75.4,33.2,3.0,825.03,2810.0,0,3.9684033388642534,4.3294166844015844,349.0,5.17063081695967,975.45,17.1179797889862,0.0625,1.25,1.1343328789943965,0.4375,2,680674.5009,0,2503.28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
56.0,3.1,0.0,1.0,2.4,80.0,0.0,5.0,128.83,21.0,57.7,3.6,0.0,5.0,1.0,0.0,3.1,2.0,522.76,1616.0,1,4.394449154672439,4.072439726834051,344.0,1.6123831022250887,644.1500000000001,0.0,0.8333333333333334,5.0,0.4444273280443657,0.6,2,273278.01759999996,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
27.0,1.7,11.0,14.1,9.1,65.8,1.0,4.0,102.55,84.0,55.3,2.4,1.8,6.0,1.0,5.2,21.5,3.0,474.1,940.0,1,4.2017030805426,4.030694535145645,281.0,2.3515579071134627,410.2,11.217198279860714,1.2,0.3333333333333333,0.534041525832931,0.48,1,224770.81000000003,0,111.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cost-Sensitive,0
18.0,2.9,18.0,34.9,14.9,26.4,4.0,18.0,86.69,3.0,20.1,10.8,52.7,3.0,2.0,40.3,34.0,3.0,1292.25,2919.0,1,3.3105430133940246,3.0492730404820207,362.0,6.204756980351603,1560.42,21.074699953091134,0.15789473684210525,0.9473684210526315,0.2292165583304824,0.5684210526315789,3,1669910.0625,1,1370.1999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
28.0,0.9,2.0,11.4,1.0,78.4,0.0,8.0,87.94,21.0,45.6,4.4,8.6,12.0,0.0,14.7,10.7,2.0,643.34,409.0,1,4.37449836825309,3.8416005411316,344.0,8.879023307436182,703.52,2.835599878035382,1.3333333333333333,2.6666666666666665,0.512705194513155,0.48888888888888893,3,413886.35560000007,0,157.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
23.0,3.0,24.0,28.140000000000004,14.4,61.1,1.0,14.0,90.41,16.0,55.2,10.8,43.4,2.0,4.0,40.4,23.2,4.0,1187.96,1270.0,0,4.128745988939433,4.028916756899646,349.0,4.665111629456848,1265.74,21.345153172172584,0.13333333333333333,0.56,0.6038726616343946,0.7200000000000001,3,1411248.9616,1,937.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
49.0,2.5,13.0,34.3,13.4,54.3,8.0,14.0,117.65,58.0,40.2,0.1,22.9,4.0,3.0,52.120000000000005,30.5,3.0,1611.06,1519.0,0,4.012772908528289,3.7184382563554808,307.0,5.597760895641744,1647.1000000000001,18.145993747784587,0.26666666666666666,1.0,0.3388116308470291,0.006666666666666667,2,2595514.3236,0,1589.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
35.0,1.9,0.0,22.6,5.8,52.1,0.0,10.4,140.18,7.0,76.44,4.7,3.6,11.0,3.0,44.8,17.1,3.0,1103.54,939.0,0,3.9721769282478934,4.349503442968322,358.0,5.470804839558128,1457.872,0.0,0.9649122807017544,10.4,0.5414364640883977,0.41228070175438597,4,1217800.5315999999,0,766.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
47.0,1.4,9.0,33.4,11.4,62.8,4.0,20.8,230.525,17.0,58.67999999999999,5.9,19.7,8.0,5.0,22.0,27.9,2.0,3500.27375,1566.0,1,4.155753190350744,4.088996955895506,348.0,14.846538187009282,4794.92,15.07641010546592,0.36697247706422015,2.08,0.25344995140913507,0.2706422018348624,4,12251916.324939061,0,613.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
